id,name,description
316,دهه 1850 میلادی,در دهه ی 1850، استعمارگری در جهان گسترش یافت و تعداد مهاجرین به آمریکا به عددی بی سابقه رسید. چارلز دیکنز در این دهه چندین اثر از جمله رمان داستان دو شهر را به انتشار رساند. رمان داغ ننگ از ناثانیل هاثورن نیز در همین دوره منتشر شد.
164,ادبیات نیجریه,ادبیات نیجریه، به زبان های مختلفی چون انگلیسی، ایگبو، یوروبا و سایر زبان های محلی این کشور نوشته می شود. نویسندگان نیجریه به خوبی توانسته اند تاریخ پرفراز و نشیب این کشور را به جهانیان معرفی می کنند و موفق شده اند تا جوایز معتبری چون نوبل ادبیات و من بوکر را به این کشور آفریقایی بیاورند.
342,ادبیات برزیل,ادبیات برزیل در آغاز پیدایش خود، دنبال کننده ی موضوعات و سبک های مورد استفاده در ادبیات پرتغال بود اما با گذشت زمان و به خصوص در قرن های نوزدهم و بیستم، این روند تغییر پیدا کرد و نویسندگان و هنرمندان برزیلی، موضوعات و علایق مردم و فرهنگ برزیل را دستمایه ی خلق آثار هنری خود قرار دادند. ادبیات برزیل را می توان به دوره ی استعماری، رمانتیسیسم، رئالیسم، پیشامدرن، مدرن و پست مدرن تقسیم بندی کرد.
533,کتاب هایی که هر معلمی باید بخواند,در دنیا کمتر مشاغلی هستند که به اندازه ی معلمی نیاز به شجاعت و عشق داشته باشند. در این قسمت کتاب ها بر اساس فهرستی از معروفترین لیست های کتاب های پیشنهادی برای معلمان در جهان است که به انتخاب موسسات و سایت های مطرح بین المللی طبقه بندی شده است .در این بخش با کتاب هایی آشنا خواهید شد که توسط مراجع مختلف به عنوان کتاب برگزیده انتخاب شده اند و معلمان موفق و باتجربه خواندن آن ها را توصیه کرده اند.
23,جایزه ی گنکور,جایزه ی گنکور (به فرانسوی: Prix Goncourt) جایزه ای است ادبی که در پی وصیت ادموند دو گنکور در سال ۱۸۹۶ بنیان گذاشته شد. مجمع ادبی گنکور به طور رسمی در سال ۱۹۰۲ میلادی تأسیس شد و نخستین دوره ی جایزه در روز ۲۱ دسامبر سال ۱۹۰۳ اعطا شد. جایزه ی گنکور هر ساله نصیب «بهترین کتاب داستانی» می شود که طی «همان سال» منتشر شده باشد. بیشتر اوقات، جایزه ی گنکور به یک رمان اعطا می شود.هر نویسنده در زندگی ادبی خود تنها یک بار برنده ی این جایزه می شود، در این میان، رومن گاری یک استثناء است: او یک بار در سال ۱۹۵۶ برای رمان ریشه های آسمان و یک بار در سال ۱۹۷۵ بابت رمان زندگی در برابر خود شیادانه و با نام مستعار امیل آژار برنده شد.
32,جایزه ی پن فاکنر,جایزه ی پن/فاکنر (PEN/Faulkner Prize)برای داستان، جایزه ی ۱۵ هزار دلاری خود را از سوی بنیاد فاکنر - که به نام ویلیام فاکنر، نویسنده ی شهیر برنده ی نوبل، نام گذاری شده است - به کار بهترین نویسنده ی سال که تبعه ی آمریکاست، می دهد. چهار نویسنده ای هم که به مرحله ی نهایی این جایزه رسیده اند، هر یک ۵۰۰۰ دلار جایزه ی نقدی دریافت می کنند. این جایزه برای اولین بار در سال ۱۹۸۱ اعطا شده است. جایزه ی «پن فاکنر» که بخشی از جوایز بنیاد پن محسوب می شد، در سال ۲۰۱۲ به جولی اتسوکا برای کتاب «بودا در اتاق زیرشیروانی» داده شده است. دبورا ایزن برگ، شرمن الکسی، جوزف اونیل و کریستین سن از برگزیدگان این جایزه ی ادبی آمریکایی هستند.
44,جایزه ی حلقه منتقدین کتاب آمریکا,جوایز حلقه ی منتقدین کتاب آمریکا (american book critics circle) از سال ۱۹۷۴ به بهترین داستان، کتاب غیرداستانی، شعر، زندگینامه، زندگینامه خودنوشت و نقد تعلق می گیرد.600 منتقد ادبی هر سال برندگان این جوایز را انتخاب می کنند. جوایز این انجمن که سازمانی غیرانتقاعی است و به معرفی و بررسی کتاب و نقدهای ادبی می پردازد، ارزش مادی ندارد، اما موجب اعتبار اثر در میان کتابخوانان می شود.
850,فهرست برترین کتاب های امیدبخش,کتاب ها به شکل های مختلفی می توانند به ما امید ببخشند و یکی از اصلی ترین آن ها، یادآوری این نکته است که ما تنها نیستیم. کتاب ها به واسطه ی پرداختن به موضوعاتی که گاهی پنهان می کنیم یا درباره شان حرف نمی زنیم، به ما نشان می دهند که همیشه کورسویی از امید را می توان در تاریکی پیدا کرد، که ما اولین افرادی نیستیم که چنین عواطفی را تجربه می کنیم، و این که همیشه انسان های دیگری وجود دارند که دقیقا می دانند در حال پشت سر گذاشتن چه احساساتی هستیم.در این فهرست که از آثار داستانی و غیر داستانی تشکیل شده، کتاب هایی قرار گرفته که می توانند آتش امید را در دل هر انسانی شعله ور کنند. این فهرست زندگی بخش، از ترکیب لیست های ارائه شده در سایت های TED، Good House Keeping و BookRiot به وجود آمده است.
268,جایزه ی ویلیام الن وایت,جایزه ی ویلیام الن وایت، جایزه ای ادبی است که به صورت سالانه با رأی دانش آموزان ایالت کانزاس از بین لیست های تهیه شده توسط کمیته ی داوران، به برنده تعلق می گیرد. این جایزه در سال 1952 توسط روث گارور گاگلیاردو، متخصص ادبیات کودک و برگزارکننده ی فعلی مراسم، بنیان نهاده شد. نام این جایزه، به افتخار ویلیام الن وایت، ناشر و ویراستار روزنامه ی امپوریا گزت، انتخاب شده است. این جایزه، باسابقه ترین جایزه ی ادبیات کودک به انتخاب خود کودکان، در ایالات متحده ی آمریکا است.
214,داستان الهام بخش,داستان الهام بخش به داستانی اطلاق می گردد که تغییرات مثبتی در زندگی حداقل یکی از شخصیت های اصلی داستان اتفاق افتاده باشد. نگارش این تغییر با هدف تحت تأثیر قرار دادن مخاطب داستان انجام می شود. این آثار به خوانندگان خود یادآوری می کنند که این تغییرات در زندگی آن ها نیز ممکن است اتفاق بیافتد.
69,جایزه ی رنودو,جایزه ی تئوفراست رنودو (prix renaudot) یا جایزه ی رنودو ، یک جایزه ی ادبی فرانسوی است که در سال ۱۹۲۶، توسط ۱۰ نفر منتقد هنری پایه گذاری شد که منتظر نتایج جایزه ی گنکور بودند. جایزه ی رنودو، جایزه ای تکمیلی برای جایزه ی گنکور به حساب می آید و نامش را از تئوفراست رنودو، پدید آورنده ی اولین روزنامه ی فرانسوی در سال 1631، گرفته است.
914,فهرست برترین آثار مربوط به فمینیسم,گاهی اوقات به نظر می رسد درست به تعداد آدم هایی که خود را «فمینیست» در نظر می گیرند، انوع مختلف «فمینیسم» در جهان وجود دارد. به همین خاطر، کسب دانش درباره ی «فمینیسم» و به کار گرفتن آن در زندگی، فرآیندی مداوم و مسمتر است. با این که مطالعه ی برترین کتاب های مربوط به «فمینیسم»، تنها راه آشنایی بیشتر و دخیل شدن در این جنبش فکری نیست، اما راهی عالی برای کسب دانش درباره ی جنبه ها و نقطه نظرهای گوناگون پیرامون «فمینیسم» به شمار می آید. در این فهرست، برترین آثار مربوط به «فمینیسم» برای علاقه مندان ارائه شده است.
690,ده کتاب برتر مدیریت دارایی های شخصی,وقتی در مورد چگونگی مدیریت پول صحبت می کنیم، مدریت دارایی های شخصی یکی از ضروری ترین مهارت هایی است که هر کس می تواند بیاموزد. اما بدون راهنما و نقشه ی راه، درک ارزش مدیریت سرمایه و استفاده از آن برای درآمدزایی، می تواند سخت باشد. با این وجود، اگر به هر کتاب فروشی یا کتابخانه ای بروید، راهنماهای زیادی را در این مورد پیدا خواهید کرد که در قالب کتاب های مدریت دارایی های شخصی، توصیه هایی را برای برنامه ریزی های مالی ارائه می کنند. اما همه ی توصیه ها، به یک میزان ارزشمند نیستند. برای شروع، به کتاب هایی ساده و همه فهم نیاز خواهید داشت که مبانی سرمایه گذاری، بهترین راه ها برای پس انداز پول، و چگونگی پرداخت وام هایتان را به شما توضیح دهند. کتاب های موجود در این فهرست، درست برای همین هدف نوشته شده اند و به شما کمک می کنند از نگرانی های همیشگی در رابطه با مدریت دارایی های شخصی رها شوید.
141,ادبیات اروپا,ادبیات اروپا، عبارتی کلی است که شامل آثار به وجود آمده در این قاره ی سبز می شود. ادبیات اروپا، زبان های متعددی را در بر می گیرد که هر کدام، اهمیت و تأثیر مختص به خود را دارند. ادبیات کشورهایی چون انگلیس، فرانسه، آلمان، هلند، ایتالیا، روسیه و ... در این دسته جای می گیرند.
78,جایزه ی ملی کتاب انگلستان,جایزه ی ملی کتاب ( Galaxy National UK)، جایزه ای ادبی و انگلیسی است که به آثار و نویسندگان بریتانیایی تعلق می گیرد و برندگان آن، توسط انجمنی از اعضای صنعت نشر کتاب بریتانیا انتخاب می شوند.لیست نهایی نامزد های دریافت جایزه، توسط 50 نفر متشکل از مشتری های عمده ی خرده فروشی ها، کتاب-فروشی های مستقل و عمده فروشان، تهیه و تنظیم می شود. درنهایت، برندگان با رأی تمامی اعضای آکادمی جایزه ی ملی کتاب انگلستان، معرفی می شوند.
197,جایزه ی بهترین کتاب اول گودریدز,جایزه ی بهترین کتاب اول گودریدز، جایزه ای ادبی است که همه ساله توسط سایت معتبر معرفی و تحلیل کتاب «گودریدز» به نویسندگان برتر در ژانرهای مختلفی چون ادبیات داستانی و غیرداستانی، تاریخی، علمی، زندگی نامه و ... داده می شود و بزرگ ترین و معتبرترین جایزه ای است که مستقیما با رأی خوانندگان و مخاطبان کتاب ها انتخاب می شود.
333,جایزه ی بهترین کتاب داستانی گودریدز در ادبیات نوجوان,جایزه ی بهترین کتاب داستانی گودریدزدرادبیات نوجوان، جایزه ای ادبی است که همه ساله توسط سایت معتبر معرفی و تحلیل کتاب، «گودریدز» به نویسنده ی برترین کتاب داستانی درادبیات نوجوان سال داده می شود. لازم به ذکر است که این جایزه، بزرگ ترین و معتبرترین جایزه ای است که مستقیما با رأی خوانندگان و مخاطبان کتاب ها انتخاب می شود.
983,فهرست برترین کتاب ها درباره نژادپرستی,شاید چندان تعجب برانگیز نیست که در ایالات متحده بیش از هر کشور دیگری در دنیا، کتاب های مربوط به نژادپرستی وجود دارد. البته این گفته به این معنا نیست که مشکلات مربوط به نژادپرستی در سایر کشورها به چشم نمی خورد، اما برده داری و نژادپرستی، بخشی غیر قابل انکار از تاریخ این کشور را شکل داده است. و با این که برده داری و نژادپرستی اکنون غیرقانونی است، زخم ها و آسیب های ناشی از آن همچنان در جوامع مختلف احساس می شود. از همین رو، مطالعه و کسب اطلاعات بیشتر در مورد این مفهوم آسیب زا و غیرانسانی، می تواند برای همه ی افراد کمک کننده باشد. فهرست پیش رو که از ترکیب لیست های BusinessInsider، AboutGreatBooks و FiveBooks به وجود آمده، برخی از برترین آثار داستانی و غیرداستانی درباره ی نژادپرستی و برده داری را در خود جای داده است.
1223,فهرست کتاب های برگزیده به انتخاب «Publishers Weekly»,هفته نامه ی «Publishers Weekly» که یکی از معتبرترین و شناخته شده ترین مجله های آمریکایی برای ناشرین، کتاب فروشان و علاقه مندان به ادبیات به شمار می آید، همه ساله آثاری را به انتخاب منتقدین خود به عنوان کتاب های برگزیده در سال به علاقه مندان معرفی می کند. فهرست پیش رو که شامل آثار داستانی، غیرداستانی و ادبیات نوجوان می شود، کتاب های برگزیده به انتخاب «Publishers Weekly» را در خود جای داده است.
668,مجموعه رمان های جنایی «هری هول»,مجموعه یازده گانه هری هول به ترتیب شامل «خفاش»، «سوسک»، «سینه سرخ»، «الهه انتقام»، «ستاره شیطان»، «منجی»، «آدم برفی»، «پلنگ»، «شبح»، «پلیس» و «عطش» می شود.
696,مجموعه داستان ها فرانکلین لاک پشت,در داستان های فرانکلین، هر داستان با شمردن توانایی ها و کارهایی که فرانکلین از عهده آنها برمی آید شروع می شود و سپس به مشکلات و ناتوانی های او می پردازد. این نکته از ویژگی های این کتاب است و به مخاطب نشان می دهد که هر انسانی مجموعه ای از توانایی ها و ناتوانی هاست.این مجموعه برنده لوح سپاس از ششمین جشنواره کتاب های آموزشی رشد شده است.
897,فهرست برترین کتاب های مدیریت,مدیریت موثر و کارآمد به جنبه های متعددی بستگی دارد، اما مهم ترین نکته این است: شما مسئول نظارت و بررسی فعالیت ها و کارمندان یک شرکت خواهید بود. مدیران، علاوه بر داشتن درکی کامل از کسب و کار، باید برای کارکنان خود انگیزه بخش باشند و نقش یک رهبر را ایفا کنند. شاید بتوان گفت مدیریت، هم بهترین شغل دنیا است و هم پیچیده ترین آن. هزاران هزار کتاب درباره ی مدیریت وجود دارد اما کتاب های حاضر در این فهرست، از آزمون زمان سربلند بیرون آمده اند و کارایی خود را به اثبات رسانده اند. پس چه مدیر هستید و چه آرزو دارید روزی به یک مدیر تبدیل شوید، این کتاب ها به شما کمک می کنند که با سرعتی بیش از پیش به سوی هدفتان حرکت کنید.
179,ادبیات آفریقای جنوبی,ادبیات بومی آفریقای جنوبی در اواخر قرن نوزدهم جایگاه خود را پیدا کرد و در قرن بیستم به شکوفایی رسید. نویسندگان آفریقای جنوبی، با خلق آثاری ارزشمند، آرزوها، طرز تفکرها و سنت های موجود در این کشور را به جهانیان معرفی کردند. در نیمه ی دوم قرن بیست، تغییر شگرفی در موضوعات مورد علاقه ی نویسندگان آفریقای جنوبی پدیدار شد و مسائل مربوط به آپارتاید و زندگی مدرن جایگاه ویژه ای در آثار ادبی این کشور پیدا کردند.
320,برترین رمان های انگلیسی گاردین,رابرت مک کروم، نویسنده و منتقد ادبی شهیر انگلیسی، پس از دو سال مطالعه و واکاوی موشکافانه ی آثار ادبی نوشته شده به زبان انگلیسی، فهرستی ارزشمند از برترین عناوین موجود در دنیای ادبیات تهیه کرده است.روزنامه ی انگلیسی گاردین، علاوه بر پوشش اخبار جهان، در صنعت کتاب و کتاب خوانی نیز بسیار فعال بوده و با انتشار مطالب و لیست هایی اختصاصی از برترین نویسندگان، منتقدان، روزنامه نگاران و سایر فعالان حوزه ی ادبیات، در حال حاضر به عنوان یکی از معتبرترین مراجع پیگیری اخبار و گرفتن اطالاعات مختلف در زمینه ی کتاب در دنیا مطرح است.روزنامه ی گاردین، لیست رابرت مک کروم را تحت عنوان برترین رمان های انگلیسی زبان منتشر کرده است.
322,صد رمان برتر مدرن لایبرری - به انتخاب منتقدین,موسسه ی نشر کتاب آمریکایی مدرن لایبرری، در اوایل سال 1998 از گروه منتقدین و سردبیران خود خواست تا لیستی از برترین رمان های قرن بیستم میلادی را به وجود آورند. لیست تهیه شده شامل ارزشمندترین رمان های نوشته شده توسط بزرگترین نویسندگان قرن بیستم است و جوزف کنراد با داشتن چهار اثر، بیشتر از هر نویسنده ی دیگری در این فهرست، نامش تکرار شده است.  یکی دیگر از ارزشمند ترین لیست های کتاب دنیای ادبیات توسط موسسه مدرن لایبرری تهیه شده است که در آن نظر نخاطبین در مورد کتاب ها جمع آوری شده است. صد رمان برتر مدرن لایبرری - به انتخاب مخاطبین
667,فهرست بهترین کتاب های معمایی و جنایی,داستان معمایی یا داستان رمزآلود، گونه ای داستان است که معمولا با محوریت تحقیق و جستجو پیرامون یک جرم نوشته می شود. در بیشتر داستان های رمزگونه، کارآگاهی به دنبال حل معمای یک جرم است. ژانر معمایی، پیوند نزدیکی با ادبیات داستانی جنایی دارد.کتاب ها ی این فهرست از میان معروفترین لیست های کتاب های پیشنهادی در جهان که به انتخاب موسسات و سایت های مطرح بین المللی طبقه بندی شده است انتخاب شده اند. اگر به دنبال یک داستان جنایی و رمزآلود هستید این فهرست کتاب مخصوص شما است.
871,فهرست برترین زندگی نامه ها و خودزندگی نامه ها,بهترین زندگی نامه ها، دریچه ای جذاب و آموزنده از زندگی شخصی تأثیرگذار را رو به ما می گشایند و همچنین، ما را با شرایط حاکم بر زمانه ی آن شخص نیز آشنا می کنند. به واسطه ی زندگی نامه ها، می توانیم درباره ی تاریخ، روانشناسی، جامعه شناسی، سیاست، فلسفه و بسیاری دیگر از حوزه های دانش آشنا شویم. آثار موجود در این فهرست که از ترکیب لیست های برترین زندگی نامه ها و خودزندگی نامه های «گودریدز» و «بوک رایت» به وجود آمده، همگی مانند بهترین رمان ها، هیجان انگیز هستند و مخاطبین را به ورق زدن صفحات وا می دارند.
949,فهرست برترین کتاب ها درباره سفر,بهترین کتاب ها درباره سفر، چیزی بسیار بیشتر از فقط فهرستی از جاذبه های گردشگری نقاط مختلف دنیا هستند. این گونه از کتاب ها، بازدید از مکان های دیدنی را با مفهوم «کشف خویشتن» در هم می آمیزند و از تأثیرات دگرگون کننده ی سفر بر روح و روان انسان سخن می گویند. فهرست پیش رو که از ترکیب لیست های ارائه شده در ExpertVagabond، TravelAndLeisure و CNTraveler به وجود آمده، کتاب های برگزیده ای را در خود جای داده که همگی در یک ویژگی مشترک هستند: آن ها ما را به سفری خیال انگیز می برند و شاید حتی نوع نگرش ما نسبت به جهان را نیز تغییر دهند.
350,نمایشنامه عاشقانه,این دسته از نمایشنامه ها، عشق و روابط عاشقانه ی میان افراد را عامل اصلی پیشبرنده ی داستان خود قرار می دهند و در زمره ی پرطرفدارترین انواع نمایشنامه در جهان قرار دارند.
118,داستان پاد آرمان شهر,پادآرمان شهر یا ویران شهر، جامعه ای خیالی در داستان های علمی تخیلی است که در آن، ویژگی های منفی، برتری و چیرگی کامل دارند و زندگی در آن، دلخواه هیچ انسانی نیست. این جوامع در زمان هایی بد و شوم ترسیم می شوند که می توان آن را دوره ی بدزمانگی یا دژگاهی نامید. با این تعریف، یک جامعه ی پادآرمانی، نقطه ی مقابل و وارونه ی یک جامعه ی آرمانی (آرمان شهر یا مدینه ی فاضله) است. آرمان شهرها، جوامعی خیالی هستند که در آن ها همه چیز مثبت و ایده آل است. ترسیم یک جامعه ی پادآرمان و بدزمانه توسط نویسندگان آینده نگر معمولا به منظور هشدار به مردم در مورد ادامه یا افزایش چیرگی برخی معضلات اجتماعی صورت می گیرد.
512,فهرست کتاب های تاریخی برگزیده,در این فهرست می توانید برترین و تأثیرگذارترین کتاب های تاریخی تمام جهان را مشاهده کنید. لیست کتاب های تاریخی برگزیده از ترکیب معتبرترین فهرست های کتاب های تاریخی جهان، همچون فهرست «صد کتاب برتر تاریخی» به انتخاب List muse و چند سایت معتبر دیگر به وجود آمده است.این لیست شامل کتاب هایی است که بیشترین جوایز را داشته و مهمترین موضوعات تاریخ ایران و جهان در زمینه های تاریخ اجتماعی، تاریخ سیاسی، تاریخ فرهنگی، تاریخ اقتصادی، تاریخ فکری، تاریخ زنان، تاریخ نظامی، تاریخ مذهبی و ... را بررسی می کند.
613,مجموعه داستان های شرلوک هولمز,شرلوک هولمز نام یک کاراگاه خصوصی خیالی است که متولد یورکشایر انگلستان است و در اواخر قرن ۱۹ و آغاز قرن ۲۰ فعالیت می کرده است.هولمز با اشاره به خود به عنوان «کارآگاه مشاور» در داستان ها و مهارت های ویژه خود از جمله مشاهده دقیق، علم پزشکی قانونی، و استدلال منطقی مشهور است.شخصیت داستانی شرلوک هولمز نخستین بار در سال ۱۸۸۷ میلادی توسط سر آرتور کانن دویل ساخته و پرداخته شد و در کتاب ها مطرح شد. در نهایت چهار رمان و ۵۶ داستان کوتاه از شرلوک هولمز باقی مانده.اگرچه شرلوک هولمز اولین کارآگاه تخیلی نیست اما بهترین کارآگاه تخیلی است او در کتاب رکوردهای جهانی گینس به عنوان «شناخته شده ترین شخصیت خیالی» در تاریخ ثبت شده است. محبوبیت و شهرت هولمز به گونه ای است که بسیاری معتقدند او خیالی نیست بلکه فردی واقعی است.
406,جایزه ی میثوپوییک,جوایز میثوپوییک برای ادبیات و پژوهش های ادبی، توسط انجمن میثوپوییک به نویسندگان آثاری برجسته در حوزه های اسطوره، فانتزی و پژوهش های ادبی مربوط به این حوزه ها تعلق می گیرد. این جایزه با گذر زمان، بخش های مختلفی همچون بهترین داستان های دانشجویی را نیز به فهرست برندگان خود اضافه کرده است.
155,ادبیات شیلی,شیلی، جایگاه ویژه ای در دنیای ادبیات دارد. این کشور در آمریکای جنوبی، خانه ی برخی از برترین نویسندگان و آثار ادبی جهان بوده و یکی از پایه های اصلی ادبیات غنی آمریکای لاتین به شمار می آید. می توان از پابلو نرودا و روبرتو بولانیو به عنوان نمونه هایی از بزرگترین نویسندگان ادبیات شیلی نام برد.
216,داستان هنری,داستان هنری به داستانی اطلاق می گردد که در برگیرنده ی موضوعات مرتبط با هنر و یا هنرمندان باشد. برخی داستان های هنری نیز، از هنر و یا مسائل پیرامون خلق آثار هنری به عنوان عامل پیشبرنده ی داستان خود استفاده می کنند.
416,جایزه ی اینکی,جایزه ی اینکی، جایزه ای ادبی است که با رأی مستقیم مخاطبین، به آثار برگزیده در ادبیات نوجوان تعلق می گیرد. این جایزه دو بخش دارد: جایزه ی طلایی اینکی که به اثری استرالیایی تعلق می گیرد، و جایزه ی نقره ای اینکی که مربوط به آثار خارجی (غیر استرالیایی) می شود.
30,جایزه ی الکس,جایزه ی الکس(Alex Awards) ، به صورت سالانه ده کتاب برای مخاطب بزرگسال را معرفی می کند که به شکل ویژه ای توجه جوانان بین 12 تا 18 سال را به خود جلب کرده اند. در واقع، این جایزه، فهرستی از عناوین کتاب هایی است که توسط American Library Association ارائه می شود.
66,جایزه ی بوکه,جایزه ی بوکه (Boeke Prize) ، جایزه ای ادبی است که تا سال 2012 در آفریقای جنوبی اعطا می شد. این جایزه با الگوبرداری از جایزه ی من بوکر انگلستان، در سال 1995 بنیان گذاری شد و فقط به رمان های انگلیسی زبان داده شده است. 12تا از 19 کتاب برنده ی جایزه ی بوکه، اولین آثار نویسندگان بوده اند.
137,ادبیات مهاجرت,ادبیات مهاجرت، یا به قلم مهاجرین نوشته شده و یا داستان زندگی این افراد را مورد بررسی قرار می دهد. این گونه ی ادبیات از دهه ی 1980 میلادی به شکل فزاینده ای از محبوبیت بالایی برخوردار شده و به انسان هایی می پردازد که خانه و فرهنگ بومی خود را به امید داشتن یک زندگی جدید در محیطی کاملا ناآشنا رها کرده اند. تاریخچه ی این نوع نگارش نشان می دهد که شروع آن به شکل امروزی عمدتا به جنگ جهانی دوم به بعد و فرار ادبای یهودی از اروپا مربوط می شود.
459,جایزه ادبی Elle,جایزه Elle، جایزه ای ادبی است که بر اساس رأی و نظر مخاطبین این مجله ی معروف، برنده ی خود را معرفی می کند و هدفش، ارج نهادن به نظر زنان علاقه مند به کتاب و کتابخوانی است. این جایزه در سال 1969 بنیان نهاده شد.
976,فهرست برترین کتاب های «ادبیات مهاجرت»,کتاب ها می توانند دریچه ای رو به زندگی، فرهنگ و تجارب سایر انسان ها باشند—و یکی از بهترین راه ها برای صحبت درباره ی این مفاهیم مهم و تأثیرگذار، مطالعه ی برترین روایت ها درباره ی مفهوم مهاجرت و زندگی در محیط های ناآشنا است. برترین آثار در «ادبیات مهاجرت»، چه داستانی و چه غیرداستانی، تجربه ی ترک وطن را به شکلی هنرمندانه برای مخاطبین به تصویر می کشند و علاوه بر ارائه ی آموزه هایی از تاریخ و فرهنگ های مختلف، معنای حقیقی رفتن از خانه و زندگی در سرزمینی کاملا جدید را برای ما آشکار می کنند. فهرست پیش رو که از ترکیب لیست های BookRiot، Open Education و Goodreads به وجود آمده، برخی از برترین کتاب ها در «ادبیات مهاجرت» را در خود جای داده است.
253,ادبیات نیوزلند,ادبیات نیوزلند اغلب به موضوعاتی چون مکان ها و مسائل زندگی در این کشور می پردازند اما موضوعات دیگری نیز دست مایه ی خلق آثار هنری در نیوزلند قرار گرفته اند. شکل امروزی ادبیات این کشور در قرن بیستم متولد شد. اکثر آثار هنرمندان نیوزلندی به زبان انگلیسی نوشته می شوند.
743,فهرست برترین رمان های تاریخی,مطالعه ی برترین داستان های تاریخی، ما را به سفری به گذشته در جهانی از نو ساخته شده، و زمان و مکانی مشخص می برد. بهترین رمان های تاریخی، سرگذشت و شرایط زندگی انسان های پیش از ما را دوباره زنده و ملموس می سازند. این کتاب های آموزنده، فاصله ی میان اکنون و گذشته را از بین می برند و این فرصت را در اختیار ما قرار می دهند که به چهره ی خودمان در آینه ی تاریخ بنگریم. فهرست پیش رو، بهترین داستان های تاریخی جهان را به انتخاب سایت های Bookriot و Goodreads در خود جای داده است.
324,دهه 1670 میلادی,حوادثی چون شروع سومین جنگ انگلیس و هلند، اعلام جنگ دولت فرانسه علیه جمهوری هلند و نبرد میان روسیه و ترکیه، دهه ی 1670 میلادی را به دهه ای پرآشوب و طوفانی تبدیل کرده است.
138,ادبیات هجو,هجو در ادبیات، شعر یا نثری است که ضد مدح باشد و برای مقاصد شخصی به کار رود. این گونه از نوشتار، لحنی گزنده، صریح و گاه توهین آمیز دارد، اما اگر برای بیان دردهای اجتماعی-سیاسی به کار رود، با زبانی ملایم تر بیان می شود. هجو بر پایهٔ نقدی گزنده و دردانگیز بنا می شود و گاهی به سرحد دشنام یا ریشخند مسخره آمیز و دردآور می رسد. آثار ادبی هجو، تأثیر بسزایی در تغییر شرایط نامطلوب و تلنگر زدن به اجتماع دارند.
132,داستان زندگی خانوادگی,در این گونه از ادبیات، داستان پیرامون یک خانواده و با محوریت آن اتفاق میافتد. داستان های خانوادگی، همان طور که از اسمشان برمی آید، توجه اصلی خود را بر موضوعاتی چون روابط اعضای خانواده، مشکلات و گرفتاری های آن ها، بهتر یا بدتر شدن وضع یک خانواده در طول زمان و مسائلی از این دست معطوف می کنند.
136,داستان مردم شناسی,داستان مردم شناسی، شیوه ای از داستان گویی است که به توضیح ابعاد وجودی انسان می پردازد و حوزهٔ گسترده ای از فرهنگ تا تاریخ تکامل انسان را در برمی گیرد. ریشه های این گونه از آثار ادبی در علوم انسانی، علوم طبیعی و علوم اجتماعی است.
1160,فهرست کتاب های برگزیده به انتخاب «واشنگتن پست»,«واشنگتن پست» که یکی از معتبرترین و شناخته شده ترین روزنامه های آمریکا به شمار می آید، هر سال 10 کتاب را به عنوان آثار برگزیده انتخاب می کند. فهرست پیش رو که شامل آثار داستانی و غیرداستانی می شود، کتاب های برگزیده به انتخاب «واشنگتن پست» در قرن بیست و یکم را در خود جای داده است.
1212,فهرست کتاب های برگزیده به انتخاب «بیل گیتس»,«بیل گیتس» در تابستان و زمستان هر سال، دو مطلب از وبلاگ خود را به معرفی کتاب های پیشنهادی و فهرست مطالعاتی شخصی خودش اختصاص می دهد. این فهرست جذاب که بخش عمده ی آن از کتاب های غیرداستانی تشکیل شده، به خوبی نشان دهنده ی دغدغه ها و علایق «بیل گیتس» است. فهرست پیش رو، کتاب هایی تفکربرانگیز و آموزنده را در خود جای داده که همگی در زمره ی آثار تحسین شده و موفق در سال های اخیر به شمار می آیند.
1231,فهرست کتاب های برگزیده به انتخاب «مارک زاکربرگ»,«مارک زاکربرگ» در سال دوم حضور در دانشگاه «هاروارد»، از تحصیل انصراف داد تا بر روی پروژه اش، «فیسبوک»، بیشتر تمرکز کند. تقریبا همه، بقیه ی داستان را می دانند: «فیسبوک» اکنون بیش از دو میلیارد کاربر دارد و «زاکربرگ» نیز نام خود را به عنوان یکی از شناخته شده ترین چهره ها در جهان تکنولوژی مطرح کرده است. او همچنین همیشه برای ترویج مطالعه تلاش کرده و حتی در سال 2015 نیز، یک باشگاه کتاب آنلاین را در «فیسبوک» به وجود آورد. کتاب های برگزیده به انتخاب «زاکربرگ»، به گفته ی خودش، «بر آموختن درباره ی فرهنگ ها، اعتقادات، تاریخ ها و فناوری های جدید تأکید دارند.» فهرست پیش رو، تعدادی از کتاب های برگزیده به انتخاب «مارک زاکربرگ» را در خود جای داده است.
991,برترین آثار غیرداستانی دهه 2010 به انتخاب «نیویورک تایمز»,«نیویورک تایمز» روزنامه ی آمریکایی معتبر که مخاطبینی در سراسر جهان دارد، به صورت سالانه فهرستی متشکل از آثار داستانی، شعر و غیرداستانی برگزیده را به انتخاب دبیران خود منتشر می کند. در فهرست پیش رو، آثار غیرداستانی برگزیده در دهه 2010—بر اساس انتشار به زبان انگلیسی از سال 2010 تا سال 2019—به انتخاب «نیویورک تایمز» در اختیار علاقه مندان قرار گرفته است.
