id,name,description
242,جایزه ی آلف,جایزه ی آلف (prix ALEF)، جایزه ای ادبی است که در سال 2000، توسط اعضای مجموعه کتابخانه های آلف در فرانسه بنیان گذاشته شد. هدف از برگزاری چنین جایزه ای، ترویج و مورد توجه قرار دادن کتاب هایی است که با مسائل اخلاقی و معنوی مورد نظر کتاب فروشی های تحت حمایت این مجموعه مطابقت دارند.
221,جایزه ی بهترین رمان جنایی تئاکستون,جایزه ی بهترین رمان جنایی تئاکستون (Theakston's Crime Novel)، مهم ترین جایزه ی ادبی داستان های جنایی در انگلستان است. این جایزه، همه ساله در فستیوال داستان های جنایی هاروگت در ماه جولای برگزار می شود و به برنده ی آن، مبلغ 3000 یورو تعلق می گیرد. رمان های جنایی انتشار یافته در سال، اجازه ی شرکت در این مراسم را دارند.
1074,ورزش های آبی,
109,داستان پسا استعماری,ادبیات پسااستعماری، که گاهی ادبیات نوین انگلیس نیز خوانده می شود، گونه ای از ادبیات است که بر گفتمان استعماری تکیه دارد و به پیامدهای استعمار واکنش نشان می دهد. ادبیات پسااستعماری اغلب به نوشته هایی می پردازد که دربرگیرندهٔ موضوعاتی مانند رهایی از استعمار و کسب استقلال سیاسی و فرهنگی برای مردمی است که سال ها تحت سلطهٔ قواعد استعماری بوده اند. این شاخه از ادبیات در جدیدترین رویکرد خود، تلاش هایی را برای انتقاد از گفتمان معاصر پسااستعماری که در دوران اخیر شکل گرفته است، آغاز نموده و بر آن است که ظهور و خاستگاه پسااستعمار و بیان ادبی آن را به نوبهٔ خود تحلیل و بازخوانی نماید.
668,مجموعه رمان های جنایی «هری هول»,مجموعه یازده گانه هری هول به ترتیب شامل «خفاش»، «سوسک»، «سینه سرخ»، «الهه انتقام»، «ستاره شیطان»، «منجی»، «آدم برفی»، «پلنگ»، «شبح»، «پلیس» و «عطش» می شود.
409,ادبیات غیراقتباسی,
266,جایزه ی بری,جایزه ی بری، جایزه ای ادبی است که از 1997 همه ساله به آثار برتر جنایی تعلق می گیرد. این جایزه، توسط دبیران «ددلی پلژرز»، فصل نامه ای آمریکایی مربوط به داستان های جنایی، بنیان نهاده شد. نام این جایزه، به افتخار بری گاردنر، منتقدی آمریکایی، انتخاب شده است.
249,جایزه ی دیلیس,جایزه ی دیلیس، جایزه ای ادبی است که از سال 1992 به صورت همه ساله توسط انجمن مستقل فروشندگان کتاب های معمایی ارائه شده است. این انجمن را مجموعه ای از خرده فروشان کتاب تشکیل داده که تماما یا عمدتا به کار فروش کتاب های معمایی مشغولند. این جایزه به بهترین کتاب معمایی سال از نظر اعضای این انجمن تعلق می گیرد و عنوان آن به یاد دیلیس وین، موسس اولین کتاب فروشی تخصصی آثار معمایی در آمریکا، دیلیس نام نهاده شده است.
386,جایزه ی جامعه ی سلطنتی برای کتاب های علمی,جایزه ی جامعه ی سلطنتی برای کتاب های علمی، جایزه ای است که همه ساله به برترین کتاب های علمی سراسر جهان داده می شود. این جایزه ی 25000 یورویی که در سال 1988 بنیان گذاری شد، به کتاب هایی علمی تعلق می گیرد که برای مخاطبین عام و غیرمتخصص نوشته شده اند. روزنامه ی گاردین در سال 2015، این جایزه را «معتبرترین جایزه ی کتاب های علمی در بریتانیا» نامید.
858,جایزه انجمن کتابخانه شمال غربی اقیانوس آرام,
607,بازی تاج و تخت,
1171,آموزش زبان فرانسه,
1083,ارتباطات و رسانه های ورزشی,
792,شبه علم,
1065,حرکات اصلاحی,
1042,جایزه کنزابورو اوئه,
575,دنیای آدم نباتی ها,
496,جایزه ی انجمن کتابفروشان کبک,
86,جایزه ی گلس کی,جایزه ی گلس کی (Glass Key Award)، جایزه ای ادبی است که همه ساله به رمانی جنایی از نویسندگان اهل کشور های اسکاندیناوی تعلق می گیرد. این جایزه که نام خود را از رمانی با همین عنوان، نوشته ی دشیل همت، رمان-نویس آمریکایی گرفته است، هر سال توسط اعضای نویسندگان جنایی اسکاندیناوی به نویسنده ای از کشورهای دانمارک، فنلاند، ایسلند، نروژ و سوئد تعلق می گیرد. اعضای هر از این کشورها، با اعلام نامزد خود، لیست نهایی جایزه را شکل می دهند.
40,جایزه ی آگوست(ادبی سوئد),جایزه ی آگوست (August Prize)، جایزه ی ادبی سالانه ای است که که از سال 1989، توسط انجمن ناشرین سوئد، در این کشور داده می شود. این جایزه در سه سال ابتدایی، فقط شامل یک بخش عمومی بود، اما از سال 1992، به سه بخش داستانی، غیر داستانی و ادبیات کودک و نوجوان تقسیم شده است. عنوان این جایزه، از نام نویسنده ی مشهور سوئدی، آگوست استریندبرگ گرفته شده است.
890,جایزه ی کورت مشلر,
448,جایزه گنکور دبیرستانی ها,جایزه گنکور دبیرستانی ها، جایزه ای ادبی و فرانسوی است که به عنوان شاخه ای از جایزه ی گنکور در سال 1987 بنیان نهاده شد. ده عضو آکادمی گنکور، دوازده اثر ادبی را به عنوان نامزد دریافت این جایزه برمی گزینند و حدود دو هزار دانش آموز دبیرستانی، پس از مطالعه و به بحث گذاشتن نامزدها، با رأی خود برنده ی نهایی را تعیین می کنند.
1258,ادبیات یوگسلاوی,
1236,موسیقی تلفیقی,
888,جایزه ی Asian/Pacific,
643,قرن 9 میلادی,
210,جایزه ی بهترین کتاب عاشقانه گودریدز,جایزه ی بهترین کتاب عاشقانه ی گودریدز، جایزه ای ادبی است که همه ساله توسط سایت معتبر معرفی و تحلیل کتاب «گودریدز» به نویسنده ی برترین کتاب عاشقانه ی سال داده می شود. لازم به ذکز است که این جایزه، بزرگ ترین و معتبرترین جایزه ای است که مستقیما با رأی خوانندگان و مخاطبان کتاب ها انتخاب می شود.
1242,قصه های شیرین دلستان و گلستان,"دلستان روستایی است در پای ""بلند کوه"". خاک خوبی دارد. بیش تر مردم در گلستان یا کوزه گرند یا کوزه فروش. بعضی از کوزه های ساخت دلستان، سال هاست که در دورترین جاهای دنیا دست به دست میشود و هنوز مشتری دارد. پشت بلند کوه روستای است بنام.گلستان. مردم گلستان با آب چشمه های جوشان بلند کوه که به سمت روستای شان جاری است, گل پرورش می دهند و از این راه روزگار میگذرانند. دلستان و گلستان مردمانی باصفا و کوشا دارد. با آرزو ها و رسم ها و خوبی ها و بدی های شبیه همه مردم دنیا. قصه ها و غصه های این مردم، خواندنی و ماندنی است."
969,ادبیات بولیوی,
411,جایزه ی تکستی,جایزه ی تکستی، جایزه ای ادبی است که توسط انجمن مولفین آکادمیک به برترین کتاب های آموزشی و تحصیلی اهدا می شود. داوران این جایزه، نویسندگان بازنشسته ای هستند که در زمینه ی مربوط فعالیت می کرده اند. این جایزه از سال 1992، به صورت سالانه به کتاب هایی با موضوعات اقتصاد، ارتباطات، گونه های مختلف هنر، علوم کامپیوتر و مهندسی، علوم اجتماعی و انسانی، زبان و ادبیات، ریاضی و علوم تجربی تعلق می گیرد.
94,جایزه ی یادواره ی جان کمپبل,جایزه ی یادواره ی John W. Campbell برای بهترین رمان علمی تخیلی، جایزه ای ادبی است که به صورت سالانه توسط مرکز پژوهش های آثار علمی تخیلی در دانشگاه کانزاس، به نویسنده ی بهترین رمان علمی تخیلی چاپ شده به انگلیسی در سال قبل تعلق می گیرد.این جایزه در سال 1973 توسط دو نویسنده و منتقد به منظور تشویق نویسندگان برای ایجاد بهترین آثارشان بنیان گذاری شد.
244,جایزه ی دگر,گلد دگر، جایزه ای ادبی است که سالانه توسط انجمن جرم نویسان در بریتانیا برای بهترین رمان جنایی سال اعطا می شود. از سال ۱۹۹۵ تا سال ۲۰۰۲، جایزه با حمایت شرکت ماکالان به دست می آمد و به عنوان خنجر طلای ماکالان شناخته شده بود.در سال ۲۰۰۶، به دلیل حمایت مالی جدید بانک Duncan Lawrie، جایزه رسما به نام این بانک تغییر نام داد و به ارزش ۲۰۰۰۰ پوند تعیین شد و گلد دگر از نظر ارزش پولی بزرگترین جایزه ی داستان جنایی در جهان شد. در سال ۲۰۰۸، بانک حامی بی سر و صدا حمایت خود را تأمین جوایز برداشت. در نتیجه، نام جایزه دوباره به گلد دگر تغییر یافت ولی مبلغ آن از 20000 به 2500 یورو کاهش یافت. انجمن جرم نویسان همچنین جایزه ی دوسالانه ی گلد دگر را برای اثر غیر داستانی اعطا می کند.
57,جایزه ی صنعت کتاب استرالیا,مراسم جوایز صنعت کتاب استرالیا The Australian Book Industry، جشنواره ای سالانه به منظور گرامیداشت ارتباط بین خوانندگان کتاب در استرالیا و تولید کنندگان کتاب- مولفین، ویراستاران، ناشرین و خرده فروشان- است. این جایزه، بزرگترین جایزه ی ادبی استرالیا است و بهترین کتاب ها و استعداد ها را به عموم معرفی می کند.
608,ادبیات ازبکستان,
225,جایزه ی هانریش مان,جایزه ی هاینریش مان، جایزه ای ادبی است که از سال ۱۹۵۳ میلادی به آثار نوشتاری اهدا می شود.برپاکننده ی اولیه ی این جایزه، «آکادمی هنر آلمان شرقی» بود و بعدها آکادمی هنرهای برلین جای آن را گرفت.جایزه ی هاینریش مان، یک هدیه ی نقدی ۸۰۰۰ یورویی هم دارد و مراسم آن، هر سال در زادروز هاینریش مان در ۲۷ مارس برگزار می شود. فرد برنده، توسط یک کمیته ی سه نفره ی مستقل انتخاب می شود که معمولا یکی از آن ها، برنده ی سال پیشین است.
803,جایزه ی شرلی جکسون,
874,جایزه ی اورول,
558,سریال چهار سابقه دار,
682,ادبیات کنیا,
1250,نشریه کودک و نوجوان,
1045,بازی معمایی,
1119,بالای 16 سال,
1099,ادبیات بورکینافاسو,
827,جایزه کتاب سال Book Sense,
37,جایزه ی یومیوری,جایزه ی ادبیات یومیوری (Yomiuri Prize)، جایزه ای ادبی در ژاپن است که در سال 1949 توسط کمپانی یومیوری شینبون بنا نهاده شد و هدف آن، شکل دادن ملت با فرهنگی استوار ذکر شده است. به برنده ی این جایزه، دو میلیون ین ژاپن و یک یادبود سنگی اهدا می شود.
1082,فیزیولوژی ورزشی زنان و کودکان,
1021,بازی ذهن خوانی,
1059,بالای 15 سال,
190,جایزه ی خانه ی مطبوعات فرانسه,جایزه خانه مطبوعات فرانسه (rix Maison de la Presse) به طور مشترک از سوی خانه مطبوعات فرانسه، سندیکای ملی پخش کتاب و مطبوعات و انجمن تخصصی توسعه و راه اندازی مراکز فروش مطبوعات فرانسه اهدا می شود. رمانی به زبان فرانسوی که خلال 9 ماه اخیر به بازار نشر ادبیات داستانی راه یافته باشد، می تواند در رقابت جایزه خانه مطبوعات فرانسه شرکت کند.
474,جایزه ی Barry برای داستان های جنایی,جایزه ی بری یک جایزه ی ادبی جنایی است که سالانه از سال ۱۹۷۷ به کتاب های داستانی جنایی که به زبان انگلیسی به چاپ رسیده اند تعلق می گیرد .
1156,جایزه ی بهترین کتاب فانتزی بریتانیا,
227,جایزه ی اسکات ادل,جایزه ی اسکات ادل، جایزه ای ادبی و آمریکایی برای کتاب های کودک است که همه ساله به بهترین آثار داستانی تاریخی اعطا می شود. این جایزه در سال 1982 به منظور افزایش علاقه مندی مخاطبین جوان به تاریخ شکل دهنده ی کشورشان و تمام دنیا بنیان گذاری شد. آثاری در این مراسم می توانند شرکت کنند که به انگلیسی و توسط نویسنده ای آمریکایی نوشته شده و نوجوانان را مخاطب اصلی خود قرار داده باشند.
900,ادبیات موزامبیک,
197,جایزه ی بهترین کتاب اول گودریدز,جایزه ی بهترین کتاب اول گودریدز، جایزه ای ادبی است که همه ساله توسط سایت معتبر معرفی و تحلیل کتاب «گودریدز» به نویسندگان برتر در ژانرهای مختلفی چون ادبیات داستانی و غیرداستانی، تاریخی، علمی، زندگی نامه و ... داده می شود و بزرگ ترین و معتبرترین جایزه ای است که مستقیما با رأی خوانندگان و مخاطبان کتاب ها انتخاب می شود.
548,بچه محل نقاش ها,در زندگی هر آدمی گاهی پیش می آید که آدم های بزرگی سر راهش سبز شوند. اما دایی بزرگه خودش سر راه آدم های بزرگ سبز می شد. آن هم چه آدم هایی: داوینچی، میکل آنژ، ونگوگ، پیکاسو و ...مجموعه ای داستانی که نوجوانان را با تاریخ هنر آشنا می کند.
419,جایزه ی NAACP,
274,جایزه ی ویارجیو,جایزه ی ویارجیو، جایزه ای معتبر و ادبی است که در سال 1930 بنیان نهاده شد. این جایزه که نام شهر ویارجیو در توسکانی ایتالیا را یدک می کشد، توسط سه دوست با نام های آلبرتو کولانتونی، کارلو سالسا و لئونیدا رپاچی به منظور رقابت با جایزه ی ادبی باگوتا که در میلان برگزار می شود، به وجود آمده است.
82,جایزه ی بهترین کتاب ترجمه شده آمریکا,جایزه ی بهترین کتاب ترجمه شده ی آمریکا (Best Translated Book)، جایزه ای ادبی است که همه ساله به بهترین کتاب ترجمه شده به زبان انگلیسی، یکی برای شعر و یکی برای ادبیات داستانی، اعطا می شود. ملاک این جایزه برای انتخاب برنده، تنها ترجمه ی کتاب نیست بلکه تمام عوامل در آن دخیل اند: اثر اصلی نویسنده، مترجم، ویراستار و ناشر.در اکتبر 2010، سایت آمازون برای این برندگان این جایزه، مبلغ 25000 دلار را در نظر گرفت.
902,ادبیات قطر,
72,جایزه ی کتاب فروشان فرانسه,جایزه ی کتاب فروشان فرانسه (prix des libraries) ، جایزه ای ادبی است که به نویسنده ی یک رمان فرانسوی زبان اهدا می شود و توسط اتحادیه ی کتاب خانه های فرانسه در سال 1955 بنیان گذاری شده است. برای انتخاب برنده، حدود 5000 فروشنده ی کتاب از فرانسه، بلژیک، سوئیس و کانادا رأی خود را اعلام می کنند.
73,جایزه ی روتاری بین الملل,روتاری بین الملل (rotary international) یا کلوپ روتاری، یک کلوپ سرویس بین المللی ست که هدف عنوان شده اش، در کنار هم آوردن رهبران حرفه ای و تجاری برای فراهم آوردن خدمت انسان دوستانه، تشویق معیارهای عالی اخلاقی و کمک به ایجاد صلح در دنیا است. این گروه سکولار، دارای ۳۴ هزار کلوب در دنیا با ۱٫۲ میلیون عضو است. به اعضای آن روتارین گفته می شود.
50,جایزه ی DSC ادبیات آسیا جنوبی,جایزه ی دی اس سی ادبیات آسیای جنوبی (dsc prize for south asian literature)، جایزه ای ادبی است که هرساله به نویسندگانی، از هر قومیت و ملیت، اهدا می شود که درباره ی موضوعات مربوط به آسیای جنوبی از قبیل فرهنگ، سیاست، تاریخ و یا مردم آن منطقه، اثری ارائه داده باشند. این جایزه برای رمان های بلند انگلیسی یا ترجمه شده به انگلیسی در نظر گرفته شده است و به برنده ی آن، مبلغی حدود 25هزار دلار داده می شود.
1085,رشد حرکتی,
953,ادبیات عمان,
362,جایزه ی اوبی,جایزه ی اوبی، جایزه ای ادبی است که همه ساله توسط روزنامه ی The Village Voice به هنرمندان و آثار نمایشی برتر خارج از تئاتر برادوی اهدا می شود. این جایزه از معتبرترین جوایز در نظر گرفته شده برای آثار نمایشی خارج از تئاتر برادوی در نظر گرفته می شود.
481,جایزه ی لاندرنو,
232,داستان پیکارسک,واژه ی پیکارسک برگرفته از لفظ اسپانیایی پیکارو به معنی دغل (Friona) و شیّاد (Rogue) و به اصطلاح ایرانی ها، هفت خط روزگار است. شخصیّت اصلی این داستان ها معمولا آدم بی هویت و آواره ای از طبقات پایین جامعه است که به انگیزۀ ثروت اندوزی یا تجارت به سفر های طولانی می رود. خصوصیات شخصیت پردازی، ساختار روایی و بن مایه های خاص داستانی از ویژگی های ادبیات پیکارسک به حساب می آید. در این آثار معمولا طرح داستانی وجود ندارد و قصه از اپیزود های ماجرایی به هم پیوسته تشکیل می شود و معمولا تحول خاصی در شخصیت اصلی داستان روی نمی دهد.
1267,ورزش شنا,
818,جایزه ی کتاب منتخب خوانندگان,
648,قرن 4 میلادی,
226,داستان برده داری,داستان برده داری، گونه ای از ادبیات است که به توصیف زندگی بردگان در کشورهایی چون بریتانیا، ایالات متحده ی آمریکا، کانادا و کشورهای حوزه ی کارائیب می پردازد. داستان های آثار در این ژانر، اغلب به زندگی یا بخش مهمی از زندگی و مشکلات بردگان می پردازد و از پدیده ی شوم برده داری در قالب داستان انتقاد می کند.
587,جایزه کتاب سال ایران,
675,قرن 7 هجری قمری,
847,جایزه ی ادبی مین,
1174,آموزش زبان ایتالیایی,
910,جایزه ی کتاب یوتا,
1177,آموزش زبان روسی,
1277,مینیاتور,
692,جایزه منتقدان و نویسندگان مطبوعات ایران,
271,جایزه ی ملی فرهنگ پرو,جایزه ی ملی فرهنگ پرو، جایزه ای ادبی است که توسط وزارت فرهنگ پرو به منظور قدردانی از مشارکت های افراد و سازمان ها در شناخت تفاوت های هویتی و فرهنگی این کشور، بنیان نهاده شده است. این جایزه به صورت سالانه در ماه آوریل و در سه بخش برگزار می شود: حرفه، خلاقیت و بهترین عملکردها. هیئتی از داوران منصوب توسط وزارت فرهنگ کشور پرو، برندگان هر بخش را انتخاب می کنند.
1000,تست هوش,
498,جایزه ی والتر اسکات,
365,جایزه ی ایونینگ استاندارد,جوایز ایونینگ استاندارد، جوایزی ادبی مربوط به هنر نمایش هستند که در سال 1955 به وجود آمدند و قدیمی ترین جوایز مربوط به آثار نمایشی در انگلستان به حساب می آیند. این جوایز همه ساله در مراسمی در تئاتر لندن به برترین آثار نمایشی اهدا می شوند.
394,جایزه ی ادیسه,
61,جایزه ی پلانه تا,جایزه ی پلانه تا (Premio Planeta) برای رمان، جایزه ای ادبی و اسپانیایی است که از سال 1952 توسط گروه پلانه تا، به رمان های نوشته شده به زبان اسپانیایی اعطا می شود و یکی از 16 جایزه ی داده شده توسط این مجموعه است. این جایزه از نظر مالی، ارزشمند ترین جایزه ی ادبی جهان بعد از جایزه ی نوبل بوده و برنده ی آن، مبلغ 601000 یورو به دست می آورد.
571,فیزلبرت استامپ,
456,جایزه فولیو,جایزه فولیو، جایزه ای ادبی و انگلیسی است که در دو سال اول برگزاری توسط انتشارات Folio Society مورد حمایت قرار گرفت. در سال 2016، شرکت سرمایه گذاری Rathbone حامی این جایزه شد و نام رسمی آن به Rathbones Folio Prize تغییر یافت.
584,جایزه جشنواره سلام,
250,جایزه ی اورالیس,جایزه ی اورالیس، جایزه ای ادبی است که همه ساله با هدف قدردانی و شناخت موفقیت های نویسندگان استرالیایی در ژانرهای علمی تخیلی، فانتزی و وحشت برگزار می شود. آثاری در این رقابت شرکت داده می شوند که توسط یک شهروند استرالیایی یا مقیم دائم این کشور به چاپ رسیده باشند. این جایزه که کار خود را به صورت مراسمی کوچک با حضور حدود بیست نفر آغاز کرد، اکنون به رویدادی دو روزه با شرکت بیش از 200 نفر تبدیل شده است.
33,جایزه ی لنگوم,جایزه ی لنگوم (langum award) به داستان های تاریخی آمریکایی و از سال 2003 داده می شود. به برنده، مبلغ 1000 دلار پرداخت می شود. مراسم اهدای این جایزه به صورت سالانه در تئاتر ویلر، پورت تون سند و واشینگتون برگزار می شود؛ عناوین شرکت کننده در آن، باید در سال جاری، حضور خود را در رقابت اعلام کنند.
238,ادبیات نئورئالیسم,نئورئالیسم، جنبشی ادبی است که وام دار ادبیات ایتالیا بوده و تأثیراتی نیز از ادبیات برزیل گرفته است. این گونه از ادبیات، چه در نثر و چه در شعر، به تقبیه ناعدالتی ها و مشکلات اجتماعی می پردازد. سائل تراژیکی چون جنگ و حکومت های مستبد در به وجود آمدن و توسعه ی این گونه از ادبیات، نقش بسزایی داشتند.
1292,کتابداری,
654,قرن 9 هجری قمری,
273,جایزه ی انجمن علمی تخیلی اروپا,جایزه ی انجمن علمی تخیلی اروپا، جایزه ای ادبی است که توسط انجمنی بین المللی با همین عنوان، به منظور ترویج ادبیات علمی تخیلی در اروپا و همچنین، شناساندن ادبیات علمی تخیلی اروپا به جهانیان در سال 1972 در ایتالیا بنیان نهاده شده است. این انجمن همچنین، برگزار کننده ی مراسم یوروکان (کنوانسیون علمی تخیلی اروپا) به صورت دو سال یک بار است.
447,جایزه کتاب سال آلمان,جایزه ی کتاب سال آلمان، جایزه ای ادبی است که همه ساله توسط انجمن ناشرین و کتاب فروشان آلمان به بهترین رمان آلمانی سال تعلق می گیرد. برنده ی این جایزه بیست و پنج هزار یورو دریافت می کند. جایزه ی کتاب سال آلمان، رمان برتر خود را سالانه در نمایشگاه کتاب فرانکفورت اعلام می کند.
46,جایزه ی فرترینلی,جایزه ی فلترینلی (Feltrinelli Prize) ، که با نام های جایزه ی بین المللی فلترینلی و جایزه ی آنتونیو فلترینلی نیز شناخته می شود، برای موفقیت در زمینه های هنر، موسیقی، ادبیات، تاریخ، فلسفه، پزشکی و علوم فیزیک و ریاضیات اهدا می-شود. به برنده ی این جایزه، مبلغی بین 65000 تا 250000 یورو داده می شود.
1271,سنگ نوردی,
1289,نساجی,
917,جایزه ی Edebé Juvenil,
669,جایزه ی کتابفروشان نروژ,
1096,قرن 4 هجری قمری,
93,جایزه ی WH Smith,جایزه ی WH Smith، جایزه ای ادبی و انگلیسی است که در سال 1959، به منظور تشویق و جلب توجه بین المللی به نویسندگان بریتانیایی به وجود امده است. این جایزه علاوه بر همه ی شهروندان بریتانیا، به آثار ترجمه شده ی خارجی و آثار نویسندگان آمریکایی نیز تعلق می گیرد. سال 2005، آخرین سال اهدای این جایزه بود.
1287,جایزه ی بهترین کتاب وحشت گودریدز,
1295,حیات وحش,
259,جایزه ی بهترین رمان سیاه اسپانیا,جایزه ی بهترین رمان سیاه اسپانیا، جایزه ای ادبی است که توسط انجمن کتابخانه ی بوبیلا به برنده اعطا می شود. این انجمن، کتابخانه ای پیشگام در اسپانیا است که به طور خاص به ترویج و حفظ آثار ادبی در سبک نوآر و پلیسی می پردازد. لازم به ذکر است که مجله ی روکا کریمینال نیز با هدف شناساندن آثار برتر معمایی در برگزاری این جایزه کمک می کند.
436,جایزه ی اتحادیه نویسندگان ترکیه,جایزه ی اتحادیه نویسندگان ترکیه، جایزه ای ادبی است که توسط این اتحادیه به برترین نویسندگان و رسانه های ترکیه اعطا می شود. گفتنی است که این اتحادیه از سال 1977 به عضویت «شورای نویسندگان اروپا» درآمده است.
970,ادبیات کوزوو,
260,جایزه ی مارک تواین,جایزه ی مارک تواین، جایزه ای ادبی و مربوط به ادبیات کودک است که همه ساله به کتاب منتخب دانش آموزان ایالت میسوری تعلق می گیرد. لیست نهایی نامزدهای دریافت این جایزه، توسط کتابخانه داران و مخاطبین داوطلب تهیه می شود. کتاب های شرکت کننده باید واجد شرایط زیر باشند:مخاطب این کتاب ها باید بچه های دانش آموز باشند؛ نویسنده ی کتاب باید ساکن ایالات متحده باشد؛ کتاب ها باید دارای ارزش ادبی باشند و به رشد زندگی شخصی کودکان کمک کنند؛ و درنهایت کتاب ها باید دو سال قبل از زمان نامزد شدن در این رقابت، انتشار یافته باشند.
1245,ادبیات ساحل عاج,
454,جایزه ملی داستان کوتاه BBC,جایزه ملی داستان کوتاه BBC، جایزه ای ادبی و انگلیسی است که در سال 2005 با حمایت شبکه ی BBC و مجله ی Prospect توسط نهاد NESTA بنیان نهاده شد. برنده ی این جایزه، مبلغ پانزده هزار یورو را از آن خود می کند.
492,جایزه ی Puddly,
939,جایزه ی نوجوانان فنلاند,
855,جایزه ی cybils,
856,جایزه ی ادبیات کودک دالی گری,
71,جایزه ی کاتلین میچل,جایزه ی کاتلین میچل (Kathleen Mitchell) ، جایزه ای دوسالانه برای نویسندگان جوان در ادبیات استرالیا است. این جایزه که در میان استرالیایی ها بسیار مهم و معتبر به حساب می آید، در سال 1996 پایه گذاری شده است و به برنده ی آن، مبلغ 15000 دلار استرالیا اعطا می شود.این جایزه به درخواست کاتلین میچل و با هدف پیشرفت و بهبود ادبیات استرالیا، به منظور بهسازی شیوه ی آموزشی نویسندگان شروع به فعالیت کرد. فقط نویسندگان استرالیایی زیر سی سال می توانند در این رقابت شرکت داشته باشند.
925,جایزه اتل ویلسون برای داستان,
1066,آب درمانی,
420,جایزه ی آسپن وردز,جایزه ی آسپن وردز، جایزه ای ادبی است با مبلغ 35000 دلار که به صورت سالانه به اثری تأثیرگذار تعلق می گیرد که درباره ی موضوعی خطیر در زمان حال به روشن گری می پردازد و قدرت دگرگون کننده ی ادبیات را بر تفکر و فرهنگ نشان می دهد.
1251,ادبیات فیلیپین,
211,جایزه ی واتراستونز,جایزه ی واتراستونز، جایزه ای ادبی است که از سال 2012 شروع به فعالیت کرده است. لیست اولیه ی این جایزه، توسط کتاب فروشان، از بین همه ی طبقه بندی های کتاب و با هر تاریخ انتشاری، تهیه شده و برنده ی اصلی را هیئتی از منتقدین و کارشناسان مشخص می کنند.
493,مدال یادواره ی استفان لیکاک,
494,جایزه ی انجمن کتابفروشان کانادا,
495,جایزه ی انجمن نویسندگان کانادا,
956,جایزه یادبود جودی لوپز برای ادبیات کودکان,
450,جایزه Story,جایزه Story، جایزه ای ادبی است که در سال 2004 بنیان نهاده شد و همه ساله مبلغ بیست هزار دلار را به خالق برترین مجموعه داستان کوتاه سال اهدا می کند. نامزدها باید به زبان انگلیسی نوشته شده و در ایالات متحده به چاپ رسیده باشند.
588,جایزه کتاب سال شهید غنی پور,
941,جایزه ی بنیاد ویلیام فاکنر,
602,جایزه دزموند الیوت,
392,جایزه ی انکور,جایزه ی انکور، جایزه ای ادبی و ده هزار دلاری است که در سال 1990 پایه گذاری شد. لازم به ذکر است که دومین رمان هر نویسنده حق شرکت در این رقابت را دارد. این جایزه به موفقیت های برجسته ی رمان های دوم نویسندگان ارج می نهد چرا که اغلب این آثار در مقایسه با اولین اثر نویسندگان مورد کم لطفی قرار می گیرند
884,جایزه ی بتی ترسک,
1296,کتاب گویا,
898,جایزه ی مارگارت ای. ادواردز,
453,جایزه Viareggio,جایزه Viareggio، جایزه ای ادبی و ایتالیایی است که در سال 1930 بنیان نهاده شد. نام این جایزه ی قدیمی از یکی از شهرها در منطقه ی توسکانی ایتالیا برگرفته شده است.
1265,ادبیات مغولستان,
361,جایزه ی لوسیل لورتل,جوایز لوسیل لورتل، جوایزی ادبی هستند که به آثار موفق خارج از تئاتر برادوی تعلق می گیرند. این جایزه در سال 1986 بنیان گذاری شد و به افتخار لوسیل لورتل، بازیگر و تهیه کننده ی تئاتر، با این عنوان شناخته می شود.
612,جایزه حلقهٔ منتقدان خارج از نیویورک,
416,جایزه ی اینکی,جایزه ی اینکی، جایزه ای ادبی است که با رأی مستقیم مخاطبین، به آثار برگزیده در ادبیات نوجوان تعلق می گیرد. این جایزه دو بخش دارد: جایزه ی طلایی اینکی که به اثری استرالیایی تعلق می گیرد، و جایزه ی نقره ای اینکی که مربوط به آثار خارجی (غیر استرالیایی) می شود.
446,جایزه اسپکته,جایزه ی اسپکته، جایزه ای ادبی است که همه ساله به اولین رمان (به زبان آلمانی) نویسندگان تعلق می گیرد و برنده ی آن توسط گروهی از نویسندگان، منتقدان و اساتید ادبیات مشخص می شود. این جایزه که توسط شبکه ی تلویزیونی ZDF حمایت می شود، مبلغ ده هزار یورو را به برنده اعطا می کند.
193,جایزه ی یادبود وینیفرد هالتبی,جایزه ی یادبود وینیفرد هالتبی (Winifred Holtby Memorial Prize) ، جایزه ای ادبی است که از سال 1967 تا 2003 توسط انجمن سلطنتی ادبیات به بهترین رمان سال تعلق می گرفت. نام این جایزه، به افتخار رمان نویس انگلیسی، وینیفرد هالتبی، انتخاب شده است. اغلب رمان های این نویسنده، صحنه های روستایی دوران کودکی اش را به تصویر می کشد. جایزه ی ادبی اونداتیه در سال 2003 جایگزین این جایزه شد.
536,جایزه کریستوفر,جایزه کریستوفر، جایزه ای است که در سال 1949 بنیان نهاده شد. این جایزه به تهیه کنندگان، کارگردانان و نویسندگان کتاب ها، فیلم ها، برنامه های تلویزیونی و به طور کلی آثاری تعلق می گیرد که «والاترین ارزش های انسانی» را ترویج می کنند.
1058,بیش از ده نفر,
923,جایزه خوانندگان Books Are My Bag,
460,جایزه Tähtivaeltaja,جایزه ی Tähtivaeltaja، جایزه ای ادبی است که همه ساله توسط انجمن داستان های علمی تخیلی و فانتزی هلسینکی به برترین اثر داستانی ای تعلق می گیرد که به زبان فنلاندی به چاپ رسیده باشد.
